Both Price And Arrival from 01-Jan-2018 To 31-Dec-2023 Total Arrival- 12511.80,,,,,,,,,
State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,75,600,1000,800,07-Apr-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,60,800,2000,1400,06-Apr-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,75,1000,2000,1600,04-Apr-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,40,1500,2500,2000,03-Apr-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,85,1500,2500,2000,02-Apr-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,75,1500,3000,2500,31-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,35,1500,2500,2000,30-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,48,1500,3000,2500,29-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,129,1000,2500,2000,27-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,39,800,2000,1400,25-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,98,800,2000,1400,24-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,35,1000,2000,1600,23-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,35,1000,2000,1600,22-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,65,1000,2000,1600,21-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,30,1500,3000,2500,20-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,35,1500,3000,2500,19-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,35,1000,2000,1800,18-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,45,1500,3000,2500,15-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,72,1500,3000,2500,14-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,35,1000,2000,1600,13-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,30,1500,4000,3000,11-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,14,1000,2000,1600,10-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,35,1000,2000,1600,09-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,65,1000,2000,1600,07-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,71,1000,2000,1600,06-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,37,1500,2500,2000,05-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,30,1500,2500,2000,03-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,70,1500,3000,2500,02-Mar-23
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,40,3000,8000,5000,20-Nov-22
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,35,600,1200,1000,29-Apr-22
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,45,800,1500,1200,24-Apr-22
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,50,600,1200,1000,23-Apr-22
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,24,1000,2000,1600,20-Apr-22
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,52,1000,2000,1400,06-Apr-22
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,32,1000,1500,1200,04-Apr-22
Madhya Pradesh,Indore,Indore(F&V),Drumstick,Vegetables,6,1000,2500,2000,28-Mar-22
Madhya Pradesh,Hoshangabad,Itarsi,Drumstick,Vegetables,0.3,1500,1500,1500,11-Apr-22
Madhya Pradesh,Hoshangabad,Itarsi,Drumstick,Vegetables,0.12,1000,1000,1000,08-Apr-22
Madhya Pradesh,Hoshangabad,Itarsi,Drumstick,Vegetables,0.15,1000,1000,1000,06-Apr-22
Madhya Pradesh,Hoshangabad,Itarsi,Drumstick,Vegetables,0.2,600,600,600,05-Apr-22
Madhya Pradesh,Hoshangabad,Itarsi,Drumstick,Vegetables,0.4,1000,1000,1000,04-Apr-22
Madhya Pradesh,Hoshangabad,Itarsi,Drumstick,Vegetables,0.3,800,800,800,02-Apr-22
Madhya Pradesh,Hoshangabad,Itarsi,Drumstick,Vegetables,0.2,1700,1800,1800,29-Mar-22
Madhya Pradesh,Hoshangabad,Itarsi,Drumstick,Vegetables,0.2,1500,1500,1500,28-Mar-22
Madhya Pradesh,Hoshangabad,Itarsi,Drumstick,Vegetables,0.2,2000,2000,2000,26-Mar-22
Madhya Pradesh,Hoshangabad,Itarsi,Drumstick,Vegetables,0.12,3000,3000,3000,25-Mar-22
Madhya Pradesh,Hoshangabad,Itarsi,Drumstick,Vegetables,0.3,2900,3000,3000,24-Mar-22
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.05,3000,3000,3000,11-Nov-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.1,1800,1800,1800,15-Sep-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.05,3000,3000,3000,28-Aug-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.05,3000,3000,3000,27-Aug-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.1,2000,2000,2000,19-Aug-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.1,2000,2000,2000,11-Aug-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.1,2000,2000,2000,10-Aug-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.1,2000,2000,2000,09-Aug-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.1,2000,2000,2000,08-Aug-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.1,2000,2000,2000,07-Aug-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.05,3000,3000,3000,27-Jul-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.05,4000,4000,4000,24-Jul-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.05,2000,2000,2000,23-Jul-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.1,2000,2000,2000,22-Jul-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.05,3000,3000,3000,17-Jul-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.05,4000,4000,4000,15-Jul-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.1,1500,1500,1500,14-Jul-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.15,1500,5000,1500,13-Jul-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.05,2400,2400,2400,09-Jul-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.15,2000,2000,2000,08-Jul-23
Madhya Pradesh,Katni,Katni(F&V),Other,Vegetables,0.15,2000,2000,2000,04-Jul-23
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1,1800,2200,2000,18-Jul-23
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.5,1800,2200,2000,17-Apr-20
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.5,1800,2200,2000,12-Mar-20
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.3,3000,4000,3500,11-Mar-20
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.4,3000,4000,3500,06-Mar-20
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,5.6,3400,3600,3500,29-Jul-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.2,1000,1400,1200,29-Apr-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.4,1400,1600,1500,24-Apr-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.7,1400,1600,1500,21-Apr-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.2,1400,1600,1500,18-Apr-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1,1400,1600,1500,17-Apr-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.9,1400,1600,1500,16-Apr-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.7,2400,2600,2500,04-Apr-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.8,2800,3200,3000,31-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.3,2800,3200,3000,30-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1,2800,3200,3000,27-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,2,2800,3200,3000,25-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.2,2800,3200,3000,24-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.3,2800,3200,3000,20-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.3,2800,3200,3000,19-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.8,2800,3200,3000,17-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.1,2800,3200,3000,16-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.6,2800,3200,3000,14-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.2,2800,3200,3000,12-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,2.2,3400,3600,3500,11-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Other,Vegetables,0.8,3400,3600,3500,10-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.9,3400,3600,3500,08-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.9,3400,3600,3500,07-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1,3400,3600,3500,06-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.8,3400,3600,3500,05-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.8,2800,3200,3000,03-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.9,2800,3200,3000,02-Mar-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1,4000,5000,4500,26-Feb-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.6,4000,6000,5000,25-Feb-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.6,4000,5000,4500,24-Feb-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,2,4000,5000,4500,20-Feb-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Other,Vegetables,1.4,4000,5000,4500,18-Feb-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.8,4000,5000,4500,16-Feb-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.8,4000,5000,4500,15-Feb-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.8,4000,5000,4500,14-Feb-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.6,4000,5000,4500,12-Feb-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.3,3500,4500,4000,07-Feb-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.8,3500,4500,4000,05-Feb-19
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1,300,500,400,12-Apr-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1,300,500,400,11-Apr-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,2.4,300,500,400,08-Apr-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.7,300,500,400,06-Apr-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.5,300,500,400,05-Apr-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1,300,500,400,03-Apr-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1,300,500,400,02-Apr-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,2,700,900,800,30-Mar-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,2.4,700,900,800,29-Mar-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,2.5,700,900,800,28-Mar-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.5,1400,1600,1500,27-Mar-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,2,1400,1600,1500,26-Mar-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.9,1400,1600,1500,24-Mar-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.9,1400,1600,1500,23-Mar-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.4,1400,1600,1500,22-Mar-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.5,1000,1400,1200,21-Mar-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,2,1400,1600,1500,16-Mar-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.8,1400,1600,1500,14-Mar-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.5,1800,2200,2000,13-Mar-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,2.4,1800,2200,2000,12-Mar-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.9,2600,3000,2800,26-Feb-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.6,2600,3000,2800,25-Feb-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.6,2600,3000,2800,24-Feb-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.3,2800,3200,3000,23-Feb-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,2.5,2800,3200,3000,22-Feb-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.5,3000,3400,3200,21-Feb-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.2,3000,3400,3200,20-Feb-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,1.5,4000,5000,4500,19-Feb-18
Madhya Pradesh,Gwalior,Lashkar(F&V),Drumstick,Vegetables,0.6,4000,5000,4500,16-Feb-18
Madhya Pradesh,Dhar,Rajgarh,Drumstick,Vegetables,4,1000,1500,1250,20-Mar-20
Madhya Pradesh,Dhar,Rajgarh,Drumstick,Vegetables,4,900,1200,1000,18-Mar-20
Madhya Pradesh,Dhar,Rajgarh,Drumstick,Vegetables,4,800,1200,1000,17-Mar-20
Madhya Pradesh,Dhar,Rajgarh,Drumstick,Vegetables,2,800,1200,1000,13-Mar-20
